id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,ball_recovery,under_pressure,counterpress,clearance,interception,dribble,duel,goalkeeper,shot,off_camera,out,foul_committed,foul_won,injury_stoppage,substitution,miscontrol,block,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_no_touch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_2,related_events,location,injury_stoppage_in_chain,player,position,pass_switch,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,related_events_4,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,clearance_head,pass_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_miscommunication,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name
01110a45-a4ec-4ecf-8533-a8912447136d,3544,2,00:31:50.748,76,50,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,fbf4f537-752b-4222-9189-8ad2009c9a78,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,72.5,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7833b9b9-7b20-4f46-8e91-4c541a91a714,3545,2,00:31:50.748,76,50,43,Carry,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.647386,,01110a45-a4ec-4ecf-8533-a8912447136d,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,72.5,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49181e22-6e8b-43dd-aa8d-fb2042c4e564,71.0,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49181e22-6e8b-43dd-aa8d-fb2042c4e564,3546,2,00:31:52.395,76,52,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.734114,,6a486daa-f133-4b76-8019-ef5dbb6e486b,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,71.0,31.4,5506.0,Javier Alejandro Mascherano,24.955961,1.7398976,1.0,Ground Pass,66.8,56.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a486daa-f133-4b76-8019-ef5dbb6e486b,3547,2,00:31:54.129,76,54,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,49181e22-6e8b-43dd-aa8d-fb2042c4e564,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,66.8,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb691d39-e09b-4953-a503-52cccbf08794,3548,2,00:31:54.129,76,54,43,Carry,127,217,Barcelona,9,From Kick Off,217,Barcelona,0.039986,,6a486daa-f133-4b76-8019-ef5dbb6e486b,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,66.8,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71269dae-20c3-44de-a52c-a014160e8c50,66.8,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71269dae-20c3-44de-a52c-a014160e8c50,3549,2,00:31:54.169,76,54,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.615788,,ccd08118-e45b-49c7-bda4-554367bcc02e,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,66.8,56.0,10609.0,Jérémy Mathieu,31.136152,-1.5226022,1.0,Ground Pass,68.3,24.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccd08118-e45b-49c7-bda4-554367bcc02e,3550,2,00:31:55.785,76,55,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,71269dae-20c3-44de-a52c-a014160e8c50,10609.0,Jérémy Mathieu,5.0,Left Center Back,68.3,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8432d11c-4c43-4483-9a3f-62f3b2c178c2,3551,2,00:31:55.785,76,55,43,Carry,127,217,Barcelona,9,From Kick Off,217,Barcelona,0.677496,,63f9a492-65fb-4087-acdc-52638e41b1a9,10609.0,Jérémy Mathieu,5.0,Left Center Back,68.3,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd08118-e45b-49c7-bda4-554367bcc02e,69.8,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63f9a492-65fb-4087-acdc-52638e41b1a9,3552,2,00:31:56.462,76,56,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,0.927509,,9ac1dd92-4c05-4d5c-ad0b-877dafbf712e,10609.0,Jérémy Mathieu,5.0,Left Center Back,69.8,19.6,22102.0,Adriano Correia Claro,15.259423,-1.0719726,1.0,Ground Pass,77.1,6.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ac1dd92-4c05-4d5c-ad0b-877dafbf712e,3553,2,00:31:57.390,76,57,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,63f9a492-65fb-4087-acdc-52638e41b1a9,22102.0,Adriano Correia Claro,6.0,Left Back,77.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dfe84f2-33c1-48fd-83b2-2624e698409c,3554,2,00:31:57.390,76,57,43,Carry,127,217,Barcelona,9,From Kick Off,217,Barcelona,2.159707,,3f80e337-6d8c-4280-af60-c48d00fff9d0,22102.0,Adriano Correia Claro,6.0,Left Back,77.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac1dd92-4c05-4d5c-ad0b-877dafbf712e,77.1,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f80e337-6d8c-4280-af60-c48d00fff9d0,3555,2,00:31:59.550,76,59,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.268876,,fc676f19-79f6-4ee8-926f-cdb3cf3429f8,22102.0,Adriano Correia Claro,6.0,Left Back,77.1,12.7,6379.0,Sergi Roberto Carnicer,27.294687,2.067219,1.0,Ground Pass,64.1,36.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc676f19-79f6-4ee8-926f-cdb3cf3429f8,3556,2,00:32:00.818,77,0,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,3f80e337-6d8c-4280-af60-c48d00fff9d0,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,64.1,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c88345fc-8015-4f32-857b-02c5b4c33b22,3557,2,00:32:00.818,77,0,43,Carry,127,217,Barcelona,9,From Kick Off,217,Barcelona,2.298924,,2dfd154d-c21e-4bc0-9d41-0e6955624f65,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,64.1,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc676f19-79f6-4ee8-926f-cdb3cf3429f8,65.6,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dfd154d-c21e-4bc0-9d41-0e6955624f65,3558,2,00:32:03.117,77,3,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,0.976762,,f368ddf6-bab3-49ab-9dc1-5fcfb4ff23f7,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,65.6,32.5,22102.0,Adriano Correia Claro,18.700268,-1.1813527,1.0,Ground Pass,72.7,15.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f368ddf6-bab3-49ab-9dc1-5fcfb4ff23f7,3559,2,00:32:04.094,77,4,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,2dfd154d-c21e-4bc0-9d41-0e6955624f65,22102.0,Adriano Correia Claro,6.0,Left Back,72.7,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698c2da-7fbf-430d-b56b-3c2eb9f68120,3560,2,00:32:04.094,77,4,43,Carry,127,217,Barcelona,9,From Kick Off,217,Barcelona,0.941238,,58db8d1a-b81b-416f-93aa-c19c21268ae8,22102.0,Adriano Correia Claro,6.0,Left Back,72.7,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f368ddf6-bab3-49ab-9dc1-5fcfb4ff23f7,73.3,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58db8d1a-b81b-416f-93aa-c19c21268ae8,3561,2,00:32:05.035,77,5,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.26596,,86b61ea9-221e-46d1-9c0f-88e4388d90bd,22102.0,Adriano Correia Claro,6.0,Left Back,73.3,12.3,4320.0,Neymar da Silva Santos Junior,19.420094,-0.34129205,1.0,Ground Pass,91.6,5.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86b61ea9-221e-46d1-9c0f-88e4388d90bd,3562,2,00:32:06.301,77,6,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,58db8d1a-b81b-416f-93aa-c19c21268ae8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,91.6,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05e991e0-bf7e-446a-a586-c0a48da1e06e,3563,2,00:32:06.301,77,6,43,Carry,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.66364,,0613682d-be08-4f64-a01f-01a9bfd105fa,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,91.6,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86b61ea9-221e-46d1-9c0f-88e4388d90bd,91.6,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0613682d-be08-4f64-a01f-01a9bfd105fa,3564,2,00:32:07.965,77,7,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.266,,29f4ac49-2528-4934-8733-2ceeef067a5c,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,91.6,5.8,22102.0,Adriano Correia Claro,12.32396,2.2987864,1.0,Ground Pass,83.4,15.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29f4ac49-2528-4934-8733-2ceeef067a5c,3565,2,00:32:09.231,77,9,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,0613682d-be08-4f64-a01f-01a9bfd105fa,22102.0,Adriano Correia Claro,6.0,Left Back,83.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b16ab969-6aa6-47dc-b681-35139d94375f,3566,2,00:32:09.231,77,9,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.100561,,755e3797-af9a-474f-8ee6-e48cf7285228,22102.0,Adriano Correia Claro,6.0,Left Back,83.4,15.0,4320.0,Neymar da Silva Santos Junior,12.940248,-0.79086256,1.0,Ground Pass,92.5,5.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755e3797-af9a-474f-8ee6-e48cf7285228,3567,2,00:32:10.332,77,10,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,b16ab969-6aa6-47dc-b681-35139d94375f,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,92.5,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b73321f-1fb5-4db3-bc04-cd37419136e7,3568,2,00:32:10.332,77,10,43,Carry,127,217,Barcelona,9,From Kick Off,217,Barcelona,4.399139,,755e3797-af9a-474f-8ee6-e48cf7285228,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,92.5,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b08af67f-98be-41e5-bcbb-db92b511b728,89.7,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b08af67f-98be-41e5-bcbb-db92b511b728,3569,2,00:32:14.731,77,14,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,2.2053,,28d086de-2571-4582-b25e-5003fef0e934,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,89.7,10.2,6379.0,Sergi Roberto Carnicer,34.967415,2.1937053,2.0,Low Pass,69.3,38.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28d086de-2571-4582-b25e-5003fef0e934,3570,2,00:32:16.936,77,16,42,Ball Receipt*,127,217,Barcelona,9,From Kick Off,217,Barcelona,,,b08af67f-98be-41e5-bcbb-db92b511b728,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,69.3,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bee7018e-eb3e-47b4-9e52-ec44b8aede03,3571,2,00:32:16.936,77,16,43,Carry,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.2016,,28d086de-2571-4582-b25e-5003fef0e934,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,69.3,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e59c29fb-18e9-4be7-89f1-3685bdf96fd5,68.9,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e59c29fb-18e9-4be7-89f1-3685bdf96fd5,3572,2,00:32:18.138,77,18,30,Pass,127,217,Barcelona,9,From Kick Off,217,Barcelona,1.036281,,60db528d-53a2-4941-9ee6-c95a19218ff9,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,68.9,37.7,5506.0,Javier Alejandro Mascherano,18.220043,1.3830884,1.0,Ground Pass,72.3,55.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
