id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,off_camera,under_pressure,dribble,ball_receipt,counterpress,interception,clearance,foul_committed,foul_won,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,duel,out,block,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_outcome_id,pass_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,block_offensive,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_right_foot,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_first_time,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_left_foot,pass_cut_back,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,clearance_aerial_won
e54d8473-99c4-460d-97c9-75e72d36efaa,229,1,00:05:46.176,5,46,43,Carry,9,217,Barcelona,7,From Goal Kick,217,Barcelona,2.2713,,340f4337-e7ac-4d26-9864-92fca939a360,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,70.0,77.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75e03900-133d-4a1b-a996-4b5a74711021,90.6,76.2,da5ad94c-3a87-41c2-87e7-c0c969aeea53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340f4337-e7ac-4d26-9864-92fca939a360,230,1,00:05:46.639,5,46,17,Pressure,9,217,Barcelona,7,From Goal Kick,220,Real Madrid,1.4074,,e54d8473-99c4-460d-97c9-75e72d36efaa,4926,Francisco Román Alarcón Suárez,16,Left Midfield,41.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da5ad94c-3a87-41c2-87e7-c0c969aeea53,231,1,00:05:48.447,5,48,38,Miscontrol,9,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,90.6,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465fbedc-e86e-41dd-b5e5-57b43b73084f,232,1,00:05:49.013,5,49,17,Pressure,9,217,Barcelona,7,From Goal Kick,217,Barcelona,2.4599,,005c6387-6928-4323-825e-2710b1fe80a7,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,98.0,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0a505fb-588b-4405-bea7-4e517b2540a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005c6387-6928-4323-825e-2710b1fe80a7,233,1,00:05:50.048,5,50,2,Ball Recovery,9,217,Barcelona,7,From Goal Kick,220,Real Madrid,0.0,,465fbedc-e86e-41dd-b5e5-57b43b73084f,5552,Marcelo Vieira da Silva Júnior,6,Left Back,19.2,5.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0a505fb-588b-4405-bea7-4e517b2540a2,234,1,00:05:50.048,5,50,43,Carry,9,217,Barcelona,7,From Goal Kick,220,Real Madrid,1.7444,,005c6387-6928-4323-825e-2710b1fe80a7,5552,Marcelo Vieira da Silva Júnior,6,Left Back,19.2,5.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465fbedc-e86e-41dd-b5e5-57b43b73084f,19.8,2.6,5ac11b3f-038b-41c2-8029-10d10cc4689d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ac11b3f-038b-41c2-8029-10d10cc4689d,235,1,00:05:51.793,5,51,14,Dribble,9,217,Barcelona,7,From Goal Kick,220,Real Madrid,0.0,,f09d5a59-74ea-4a6a-a812-b781ea2914b8,5552,Marcelo Vieira da Silva Júnior,6,Left Back,19.8,2.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f09d5a59-74ea-4a6a-a812-b781ea2914b8,236,1,00:05:51.793,5,51,4,Duel,9,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,5ac11b3f-038b-41c2-8029-10d10cc4689d,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,100.3,77.5,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5025dc89-f32d-4d17-9a5b-f7a73d9311b9,237,1,00:05:52.646,5,52,30,Pass,9,217,Barcelona,7,From Goal Kick,217,Barcelona,0.4745,,b37fe354-d186-4e1a-8c5d-c8ae0171689d,5246,Luis Alberto Suárez Díaz,17,Right Wing,100.6,73.6,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,3.471311,2.4173427,2.0,Low Pass,98.0,75.9,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b37fe354-d186-4e1a-8c5d-c8ae0171689d,238,1,00:05:53.121,5,53,42,Ball Receipt*,9,217,Barcelona,7,From Goal Kick,217,Barcelona,,,5025dc89-f32d-4d17-9a5b-f7a73d9311b9,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,98.0,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18fcdf49-f02a-451b-af62-ac64f0e53bdb,239,1,00:05:53.121,5,53,43,Carry,9,217,Barcelona,7,From Goal Kick,217,Barcelona,0.7521,,36d0ca55-639f-442d-8551-160195f9183d,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,98.0,75.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b37fe354-d186-4e1a-8c5d-c8ae0171689d,98.3,74.2,e6059b15-0b47-4b68-9bc9-cc956c1ecdc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6059b15-0b47-4b68-9bc9-cc956c1ecdc6,240,1,00:05:53.322,5,53,17,Pressure,9,217,Barcelona,7,From Goal Kick,220,Real Madrid,0.5104,,18fcdf49-f02a-451b-af62-ac64f0e53bdb,5552,Marcelo Vieira da Silva Júnior,6,Left Back,21.8,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36d0ca55-639f-442d-8551-160195f9183d,241,1,00:05:53.873,5,53,3,Dispossessed,9,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,7f52b75a-8e41-4807-a89c-9f12c67496b3,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,98.3,74.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f52b75a-8e41-4807-a89c-9f12c67496b3,242,1,00:05:53.873,5,53,4,Duel,9,217,Barcelona,7,From Goal Kick,220,Real Madrid,0.0,,36d0ca55-639f-442d-8551-160195f9183d,5552,Marcelo Vieira da Silva Júnior,6,Left Back,21.8,5.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517f2505-94cc-45ba-9269-c0c9724992e4,243,1,00:05:58.602,5,58,30,Pass,10,217,Barcelona,4,From Throw In,217,Barcelona,1.147,,1140ef27-784c-4c4f-9445-0091ec0e6ecf,4324,Daniel Alves da Silva,2,Right Back,84.5,80.0,,,True,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.161495,-1.4479611,3.0,High Pass,85.5,71.9,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140ef27-784c-4c4f-9445-0091ec0e6ecf,244,1,00:05:59.749,5,59,42,Ball Receipt*,10,217,Barcelona,4,From Throw In,217,Barcelona,,,517f2505-94cc-45ba-9269-c0c9724992e4,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,85.5,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c3daf9-8165-4d98-81f2-925c708196c9,245,1,00:05:59.749,5,59,30,Pass,10,217,Barcelona,4,From Throw In,217,Barcelona,0.8205,,3dd4a3f1-6add-4c2c-af32-0a94f9fe0afe,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,85.5,71.9,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.920181,2.4920433,2.0,Low Pass,77.6,77.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dd4a3f1-6add-4c2c-af32-0a94f9fe0afe,246,1,00:06:00.569,6,0,42,Ball Receipt*,10,217,Barcelona,4,From Throw In,217,Barcelona,,,01c3daf9-8165-4d98-81f2-925c708196c9,4324,Daniel Alves da Silva,2,Right Back,77.6,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d53e3252-db92-441d-b0cf-1fb0b7879403,247,1,00:06:00.569,6,0,30,Pass,10,217,Barcelona,4,From Throw In,217,Barcelona,1.4921,,736d886d-9b62-4060-894f-64476530bf88,4324,Daniel Alves da Silva,2,Right Back,85.8,74.1,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.6030297,-0.03029376,3.0,High Pass,92.4,73.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736d886d-9b62-4060-894f-64476530bf88,248,1,00:06:02.061,6,2,42,Ball Receipt*,10,217,Barcelona,4,From Throw In,217,Barcelona,,,d53e3252-db92-441d-b0cf-1fb0b7879403,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,92.4,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c864a145-d148-4f9a-9847-e3e823edf98e,249,1,00:06:02.061,6,2,30,Pass,10,217,Barcelona,4,From Throw In,217,Barcelona,0.5847,,70f7fe06-02fb-4f83-bab5-d63bab885dda,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,93.0,73.9,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.916501,-3.0866022,2.0,Low Pass,82.1,73.3,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70f7fe06-02fb-4f83-bab5-d63bab885dda,250,1,00:06:02.646,6,2,42,Ball Receipt*,10,217,Barcelona,4,From Throw In,217,Barcelona,,,c864a145-d148-4f9a-9847-e3e823edf98e,4324,Daniel Alves da Silva,2,Right Back,82.1,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7a566b3-e870-47f2-8b0b-7b809074be1a,251,1,00:06:02.646,6,2,30,Pass,10,217,Barcelona,4,From Throw In,217,Barcelona,0.8444,,5e6ffb2b-eb93-4583-9faf-7346ba32c998,4324,Daniel Alves da Silva,2,Right Back,84.5,72.7,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.5186434,0.24175286,3.0,High Pass,91.8,74.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e6ffb2b-eb93-4583-9faf-7346ba32c998,252,1,00:06:03.490,6,3,42,Ball Receipt*,10,217,Barcelona,4,From Throw In,217,Barcelona,,,e7a566b3-e870-47f2-8b0b-7b809074be1a,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,91.8,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766f0476-bbaf-4234-b109-76b61ede4128,253,1,00:06:03.490,6,3,30,Pass,10,217,Barcelona,4,From Throw In,217,Barcelona,0.9242,,e9e1c0e2-c023-4816-a1c9-e762876ea278,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,91.8,74.5,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,5.503635,-1.607144,3.0,High Pass,91.6,69.0,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9e1c0e2-c023-4816-a1c9-e762876ea278,254,1,00:06:04.415,6,4,42,Ball Receipt*,10,217,Barcelona,4,From Throw In,217,Barcelona,,,766f0476-bbaf-4234-b109-76b61ede4128,4324,Daniel Alves da Silva,2,Right Back,91.6,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5c5a73e-0620-4662-9112-8b95e03186fa,255,1,00:06:04.415,6,4,30,Pass,10,217,Barcelona,4,From Throw In,217,Barcelona,0.7992,,12c0be79-35e7-4d04-86e5-5b51bdaaba76,4324,Daniel Alves da Silva,2,Right Back,91.6,70.1,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.324616,1.8190862,2.0,Low Pass,89.8,77.2,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12c0be79-35e7-4d04-86e5-5b51bdaaba76,256,1,00:06:05.214,6,5,42,Ball Receipt*,10,217,Barcelona,4,From Throw In,217,Barcelona,,,f5c5a73e-0620-4662-9112-8b95e03186fa,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,89.8,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
